id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1314490,2-bedroom share in heart of Greenwich Village!,40255071280,verified,Alberta,Manhattan,West Village,40.73854,-74.00821,United States,US,True,flexible,Private room,2011.0,$80 ,$16 ,90.0,9.0,6/30/2019,0.2,3.0,1.0,93.0,"Check in     4 PM  Check out  11 AM No Smoking, No pets Please No parties and quiet hours after 9 pm Clean dishes or leave them in the dishwasher!  We are not responsible for your belongings. Thank You!",
1315595,Quiet One Bedroom in Park Slope,42273759988,verified,Charlotte,Brooklyn,Gowanus,40.67688,-73.9859,United States,US,False,moderate,Entire home/apt,2022.0,$473 ,$95 ,7.0,9.0,6/23/2016,0.1,2.0,1.0,264.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected. ",
1316147,CreaTive Live-In Artspace/Birdsnest,89270309898,verified,Carlos,Brooklyn,Bushwick,40.70051,-73.92204,United States,US,False,flexible,Private room,2015.0,$466 ,$93 ,1.0,1.0,4/21/2019,0.37,1.0,1.0,375.0,No smoking. No parties.  No drugs.  No pets.  Please consider our neighbors and be respectful of them. Limit the noise level - especially at night. Thank you in advance!,
1316699,RARE Penthouse Oasis featured on DesignSponge,20886452914,unconfirmed,Lilianna,Manhattan,Lower East Side,40.71712,-73.98898,United States,US,True,strict,Private room,2021.0,$228 ,$46 ,30.0,25.0,8/29/2018,0.49,1.0,1.0,103.0,"- Please bring your own daily essentials, I provide nothing as of now. - Please don't bring any friends over unless they are confirmed guests. - Please keep quiet after midnight. - When booking for a weekend, please book on a Friday and for at least 3 nights, as I will not be around on Saturdays and Sundays to accept bookings. - If neighbors asks, just tell them you're here to visit a friend. Don't tell then your guests from AirBNB. - Please let me know exactly what time you will get to my house, or at least an hour ahead. I am not always at home so I will have to go hand keys to you and I will only have limited time. Thanks!",
1317252,New Clean Spacious Bed & Breakfast,72246290898,unconfirmed,Max,Staten Island,Emerson Hill,40.60742,-74.14388,United States,US,True,flexible,Private room,2012.0,$629 ,$126 ,2.0,2.0,2/8/2018,0.05,1.0,1.0,91.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1317804,"Sunny, calm room in Victorian home",25728158980,verified,Victor,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,United States,US,False,strict,Private room,2014.0,$520 ,$104 ,3.0,152.0,6/25/2019,1.6,1.0,3.0,380.0,,
1318356,Modern Unique Studio in NYC,69724697185,unconfirmed,Vincent,Queens,Long Island City,40.75627,-73.9211,United States,US,True,strict,Entire home/apt,2012.0,$476 ,$95 ,30.0,24.0,3/31/2019,0.25,3.0,8.0,259.0,"Professional building, please be considerate of other residents in the building. This is not a place for parties.",
1318909,"2 Bed, 2 Bath Apartment on Central Park West",86633710982,unconfirmed,Arthur,Manhattan,,40.79816,-73.9619,United States,US,True,strict,Entire home/apt,2014.0,$892 ,$178 ,2.0,45.0,4/22/2019,0.47,4.0,3.0,4.0,,
1320013,Your Haven in the Upper West Side,61656429942,verified,Alan,Manhattan,Harlem,40.8078,-73.95208,United States,US,True,flexible,Private room,2010.0,$145 ,$29 ,7.0,19.0,6/3/2019,0.35,5.0,1.0,231.0,,
1320565,"Wonderful Studio In Brooklyn, NY!!!",66943915679,unconfirmed,Kirsten,Brooklyn,Bensonhurst,40.61922,-73.99399,United States,US,False,moderate,Entire home/apt,2006.0,$464 ,$93 ,1.0,24.0,1/19/2019,0.26,2.0,1.0,384.0,"Please be quiet and respectful. Also, limited kitchen access in evenings. No pets or smoking please!",
1321118,A Cozy Brooklyn Hideaway,84123073098,unconfirmed,Tiana,Brooklyn,Clinton Hill,40.68275,-73.96148,United States,US,True,flexible,Entire home/apt,2007.0,$977 ,$195 ,4.0,8.0,10/14/2017,0.09,4.0,2.0,,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1321670,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,82631426580,verified,Daniel,Manhattan,Lower East Side,40.71813,-73.98416,United States,US,True,moderate,Entire home/apt,2016.0,$970 ,$194 ,1.0,29.0,6/3/2015,0.31,2.0,2.0,,No smoking cigarettes inside apartment.,
1322775,"Lovely Bdr in Harlem, Manhattan",55642739744,unconfirmed,Lucia,Manhattan,Harlem,40.816,-73.95545,United States,US,False,strict,Private room,2013.0,$898 ,$180 ,1.0,33.0,5/25/2019,0.38,5.0,1.0,,"Leave the apartment as you found it!  If you used dishes or cups or anything in the kitchen area, you are expected to clean, wash, dry and return the item to its origin.   Act respectful in the neighborhood and inside the halls, other units are in the building so act responsible.   We ask that quiet hours be respected between 11pm and 8am.  Meaning no dance parties, loud noises, or other disturbances that are not emergencies.  We understand sometime guest will like to enjoy themselves until the bars close (2am).  We expect you to be courteous once you return to the property, excessive noise and disturbances reported may result in cancellation of your booking immediately without refund and maybe forcibly removed at my or my agents discretion.   No Smoking No Parties No Drugs No Weapons Only People on Reservation permitted to stay in the apartment. Please keep front door locked and closed at all times. You are expected to leave the apartment as you found it, kitchen clean, fridge empty, ",
1323327,THE BEST DEAL ON THE HUDSON RIVER!!,85908089774,unconfirmed,Alina,Manhattan,Harlem,40.82748,-73.95153,United States,US,False,strict,Private room,2007.0,$275 ,$55 ,4.0,99.0,2/28/2019,1.04,3.0,1.0,,"Overall please treat the apartment as you would you own home,  Keeping it as clean and tidy as you found it.  Please clean up before checking out.  Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties .  Please include the number of people who will be staying before you reserve this apartment.  No extra guests other than the maximum 4 allowed who booked  All smoking should be done outside, as this is a smoke free environment",
1324432,Newly Reno’d Chic Quiet Exec 1BR,49547130622,verified,Sam,Manhattan,East Village,40.72229,-73.97901,United States,US,True,moderate,Entire home/apt,2017.0,$379 ,$76 ,3.0,142.0,6/16/2019,1.5,1.0,1.0,,No Smoking Cats Allowed With Fee,
1324984,1 Bedroom in prime Flatiron,84021843835,unconfirmed,Aldus,Manhattan,NoHo,40.72956,-73.99287,United States,US,True,strict,Private room,2006.0,$727 ,$145 ,2.0,0.0,,,5.0,1.0,,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1326088,Gorgeous PermaGO Private Room in FiDi - 1/2,52485385239,unconfirmed,Paul,Manhattan,Tribeca,40.71193,-74.00817,United States,US,False,strict,Private room,2020.0,"$1,102 ",$220 ,3.0,82.0,5/21/2019,0.87,5.0,2.0,,,
1327193,BEST DEAL IN CHELSEA 1 bdrm NYC,44159058624,unconfirmed,Maria,Manhattan,Chelsea,40.74233,-73.99865,United States,US,False,flexible,Entire home/apt,2006.0,$200 ,$40 ,4.0,32.0,5/8/2019,0.34,4.0,1.0,,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1327745,Lovely Apartment,86350704637,unconfirmed,Amy,Brooklyn,Prospect Heights,40.67424,-73.96665,United States,US,False,strict,Entire home/apt,2017.0,$921 ,$184 ,5.0,24.0,6/23/2019,0.25,2.0,1.0,,,
1328298,Artsy Loft-like Harlem Apartment,97765256955,verified,Alisa,Manhattan,Harlem,40.80486,-73.95298,United States,US,False,flexible,Private room,2006.0,$70 ,$14 ,1.0,59.0,10/26/2018,0.63,2.0,2.0,,Respect the other neighbors and the host. Quiet after 9PM Respect all apartments' belongings by leaving them as you found them. Respect check in and check out time!,
1328850,Harlem/Manhattan Classic Apartment,81745064262,verified,Heather,Manhattan,Harlem,40.80307,-73.95048,United States,US,True,flexible,Private room,2017.0,$230 ,$46 ,55.0,6.0,1/2/2015,0.08,5.0,2.0,,"-Please don't wear shoes inside the apartment (shoes should be removed in the area just inside the door to the apartment). -Please DO wear shoes while out in the courtyard. -Please keep the doors to the apartment locked at all times. -Please recycle -Please don't move/remove the portable A/C from the bedroom window.  -Please ensure that your bedroom windows are closed and securely locked when running the heat or A/C, before leaving the apartment and before going to bed. -Please ensure that the courtyard gate is closed and securely locked before leaving the apartment and before going to bed. -Please rinse off any dishes/flatware that you use and place them into the dishwasher after use. -Please help conserve energy (and my electricity bill!) by doing the following when you going to bed and when you are leaving: turn lights off, turn the thermostat down to between 60-65 degrees F (colder months), turn the A/C up to 75 degrees F or just turn it off entirely (warmer months). -Please NO smo",
1329402,"BEAUTIFUL APARTMENT, GREAT LOCATION",24038577247,verified,Connie,Brooklyn,Boerum Hill,40.68653,-73.98562,United States,US,True,moderate,Entire home/apt,2009.0,$396 ,$79 ,4.0,18.0,7/5/2018,0.21,4.0,1.0,325.0,Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.,
1335478,Great Bedroom in Downtown Manhattan,39482467591,unconfirmed,Alberta,Manhattan,Chinatown,40.71611,-73.99828,United States,US,True,flexible,Private room,2007.0,$119 ,$24 ,30.0,59.0,6/24/2019,0.64,3.0,1.0,211.0,"Please remember that this is a residential building.  The building rules, hotel occupancy restrictions, and year-round tenants have to be respected.",
1336030,Beautiful Brownstone,7038185116,unconfirmed,Lucia,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,United States,US,True,flexible,Entire home/apt,2012.0,$244 ,$49 ,7.0,63.0,6/26/2019,1.87,1.0,1.0,162.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1336582,1BDR - Hell's Kitchen Hideaway,83104436080,verified,Haris,Manhattan,Hell's Kitchen,40.76189,-73.99,United States,US,True,strict,Private room,2017.0,$697 ,$139 ,2.0,52.0,8/14/2018,0.55,1.0,1.0,122.0,,
1337134,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,23200972509,verified,Walter,Manhattan,East Village,40.72645,-73.98035,United States,US,False,moderate,Private room,2018.0,$196 ,$39 ,1.0,278.0,7/3/2019,2.95,2.0,3.0,341.0,,
1337687,Oversized Studio in Park Slope,68755138519,verified,Carina,Brooklyn,Sunset Park,40.66293,-73.99833,United States,US,False,strict,Entire home/apt,2009.0,$510 ,$102 ,5.0,1.0,2/2/2022,0.01,1.0,1.0,411.0,#NAME?,
1338239,Apt with EmpireState view-Subway around the corner,72187940416,unconfirmed,Tara,Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167,United States,US,False,strict,Entire home/apt,2017.0,"$1,159 ",$232 ,2.0,35.0,6/9/2019,0.4,4.0,1.0,7.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
1338791,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,29241866652,verified,Frederick,Bronx,Concourse,40.83001,-73.92158,United States,US,True,flexible,Private room,2006.0,$361 ,$72 ,5.0,235.0,6/29/2019,2.49,2.0,2.0,29.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1339344,Monthly Apartment Rental,83083674415,unconfirmed,Ryan,Manhattan,East Harlem,40.79239,-73.94535,United States,US,True,strict,Entire home/apt,2015.0,"$1,090 ",$218 ,28.0,115.0,6/30/2019,1.21,5.0,2.0,265.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1341553,"Spacious, well furnished, high fl. beautiful views",19551160805,unconfirmed,Hill,Manhattan,East Harlem,40.79442,-73.93433,United States,US,False,strict,Entire home/apt,2007.0,"$1,114 ",$223 ,1.0,102.0,6/18/2019,1.52,4.0,1.0,267.0,,
1342105,NYC Studio in Heart of Times Square,71629081994,verified,Brooks,Manhattan,Hell's Kitchen,40.76166,-73.99675,United States,US,False,moderate,Entire home/apt,2017.0,$676 ,$135 ,30.0,83.0,5/31/2019,0.88,3.0,1.0,303.0,,
1342657,rooms for rent in Queens with piano,30940457021,unconfirmed,Cole,Queens,Ridgewood,40.70163,-73.90867,United States,US,False,moderate,Private room,2006.0,$674 ,$135 ,1.0,19.0,7/31/2018,0.25,1.0,1.0,420.0,Please no LOUD music after 2 AM.  The neighbors have recently complained.  Just be reasonable and cool and everything will be OK.  Thank you : ),
1343210,Large Sunny Luxe Prvt Room/Midtown,58009803783,unconfirmed,Ross,Manhattan,Midtown,40.75575,-73.96842,United States,US,True,strict,Private room,2015.0,$578 ,$116 ,2.0,61.0,5/18/2019,0.65,3.0,1.0,233.0,,
1343762,Spacious Stunning Harlem Townhouse,30116882477,unconfirmed,Jones,Manhattan,Harlem,40.80903,-73.94197,United States,US,True,flexible,Entire home/apt,2009.0,"$1,025 ",$205 ,5.0,89.0,6/30/2019,0.94,1.0,1.0,336.0,Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.,
1344314,Private Room With GREAT Location,41389421098,unconfirmed,Hunt,Queens,Long Island City,40.74581,-73.95295,United States,US,True,moderate,Private room,2016.0,"$1,112 ",$222 ,30.0,65.0,7/31/2017,0.74,1.0,3.0,-6.0,,
1345971,Stylish Studio with exclusive Terrace,21547822804,unconfirmed,Cole,Manhattan,,40.75348,-73.97065,United States,US,False,moderate,Entire home/apt,2019.0,$417 ,$83 ,30.0,136.0,6/19/2019,1.45,4.0,1.0,272.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
1346524,"LES private apt, 1 bedroom & more",57305994679,unconfirmed,Davis,Manhattan,Lower East Side,40.72066,-73.98506,United States,US,False,moderate,Entire home/apt,2010.0,$613 ,$123 ,3.0,100.0,5/28/2018,1.06,5.0,1.0,119.0,No Smoking. Cats Allowed With Fee.,
1347076,"Williamsburg Garden Home, 5 minutes from Manhattan",92730001582,unconfirmed,Jones,Brooklyn,Williamsburg,40.71746,-73.95497,United States,US,True,moderate,Entire home/apt,2014.0,"$1,105 ",$221 ,2.0,125.0,7/6/2019,1.36,4.0,3.0,419.0,,
1347628,"HUGE, modern 2-LEVEL Brooklyn apt",87635804876,unconfirmed,Parker,Brooklyn,DUMBO,40.70257,-73.9847,United States,US,False,flexible,Entire home/apt,2022.0,$968 ,$194 ,5.0,40.0,4/14/2019,0.5,2.0,1.0,367.0,,
1348180,charming 2bdrm apt in East Village,41629003262,verified,Brooks,Manhattan,East Village,40.72264,-73.9837,United States,US,False,moderate,Entire home/apt,2011.0,"$1,166 ",$233 ,4.0,0.0,,,5.0,1.0,-4.0,All Renters and Guests must be 25 years of age unless accompanied by a parent or guardian. Parties of any kind are not allowed. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period. ,
